"Country or Area","Year(s)","Variant","Value"
"Bahamas","2058","Constant fertility","439.736"
"Bahamas","2058","Instant replacement","534.421"
"Bahamas","2058","Zero migration","399.997"
"Bahamas","2058","Constant mortality","428.712"
"Bahamas","2058","No change","421.185"
"Bahamas","2058","Momentum","462.461"
"Bahamas","2058","Instant replacement zero migration","480.999"
"Bahamas","2058","Median PI","447.328"
"Bahamas","2058","Upper 80 PI","485.389"
"Bahamas","2058","Lower 80 PI","408.049"
"Bahamas","2058","Upper 95 PI","505.441"
"Bahamas","2058","Lower 95 PI","387.932"
"Bahamas","2057","Medium","447.901"
"Bahamas","2057","High","503.481"
"Bahamas","2057","Low","396.031"
"Bahamas","2057","Constant fertility","440.696"
"Bahamas","2057","Instant replacement","531.721"
