"Country or Area","Year(s)","Variant","Value"
"Cuba","2057","Instant replacement","10834.747"
"Cuba","2057","Zero migration","9761.348"
"Cuba","2057","Constant mortality","8882.379"
"Cuba","2057","No change","8610.021"
"Cuba","2057","Momentum","10509.748"
"Cuba","2057","Instant replacement zero migration","11129.252"
"Cuba","2057","Median PI","9491.219"
"Cuba","2057","Upper 80 PI","10071.189"
"Cuba","2057","Lower 80 PI","8847.589"
"Cuba","2057","Upper 95 PI","10311.795"
"Cuba","2057","Lower 95 PI","8542.217"
"Cuba","2056","Medium","9572.189"
"Cuba","2056","High","10507.612"
"Cuba","2056","Low","8648.144"
"Cuba","2056","Constant fertility","9309.457"
"Cuba","2056","Instant replacement","10863.485"
"Cuba","2056","Zero migration","9833.758"
"Cuba","2056","Constant mortality","8982.921"
"Cuba","2056","No change","8721.616"
"Cuba","2056","Momentum","10549.237"
"Cuba","2056","Instant replacement zero migration","11148.178"
"Cuba","2056","Median PI","9572.188"
"Cuba","2056","Upper 80 PI","10133.601"
"Cuba","2056","Lower 80 PI","8945.353"
"Cuba","2056","Upper 95 PI","10371.513"
"Cuba","2056","Lower 95 PI","8642.62"
"Cuba","2055","Medium","9652.117"
"Cuba","2055","High","10547.173"
"Cuba","2055","Low","8759.042"
"Cuba","2055","Constant fertility","9400.633"
"Cuba","2055","Instant replacement","10892.848"
"Cuba","2055","Zero migration","9905.167"
"Cuba","2055","Constant mortality","9083.374"
"Cuba","2055","No change","8833.209"
"Cuba","2055","Momentum","10590.332"
"Cuba","2055","Instant replacement zero migration","11167.822"
"Cuba","2055","Median PI","9652.117"
"Cuba","2055","Upper 80 PI","10196.717"
"Cuba","2055","Lower 80 PI","9042.329"
"Cuba","2055","Upper 95 PI","10433.522"
"Cuba","2055","Lower 95 PI","8747.001"
"Cuba","2054","Medium","9730.624"
"Cuba","2054","High","10586.468"
"Cuba","2054","Low","8867.945"
"Cuba","2054","Constant fertility","9490.628"
"Cuba","2054","Instant replacement","10922.806"
"Cuba","2054","Zero migration","9975.189"
"Cuba","2054","Constant mortality","9183.282"
"Cuba","2054","No change","8944.505"
"Cuba","2054","Momentum","10632.938"
"Cuba","2054","Instant replacement zero migration","11188.157"
"Cuba","2054","Median PI","9730.625"
"Cuba","2054","Upper 80 PI","10257.804"
"Cuba","2054","Lower 80 PI","9138.432"
"Cuba","2054","Upper 95 PI","10496.737"
"Cuba","2054","Lower 95 PI","8854.778"
"Cuba","2053","Medium","9807.823"
"Cuba","2053","High","10625.805"
"Cuba","2053","Low","8974.959"
"Cuba","2053","Constant fertility","9579.222"
"Cuba","2053","Instant replacement","10953.299"
"Cuba","2053","Zero migration","10043.969"
"Cuba","2053","Constant mortality","9282.692"
"Cuba","2053","No change","9055.21"
"Cuba","2053","Momentum","10676.911"
"Cuba","2053","Instant replacement zero migration","11209.139"
"Cuba","2053","Median PI","9807.822"
"Cuba","2053","Upper 80 PI","10314.433"
"Cuba","2053","Lower 80 PI","9234.371"
"Cuba","2053","Upper 95 PI","10554.76"
"Cuba","2053","Lower 95 PI","8960.007"
"Cuba","2052","Medium","9883.418"
"Cuba","2052","High","10664.985"
"Cuba","2052","Low","9079.846"
"Cuba","2052","Constant fertility","9666.167"
"Cuba","2052","Instant replacement","10984.185"
"Cuba","2052","Zero migration","10111.204"
"Cuba","2052","Constant mortality","9381.246"
"Cuba","2052","No change","9165.018"
"Cuba","2052","Momentum","10722.04"
"Cuba","2052","Instant replacement zero migration","11230.602"
"Cuba","2052","Median PI","9883.418"
"Cuba","2052","Upper 80 PI","10374.109"
"Cuba","2052","Lower 80 PI","9328.016"
"Cuba","2052","Upper 95 PI","10610.895"
"Cuba","2052","Lower 95 PI","9058.71"
"Cuba","2051","Medium","9956.916"
"Cuba","2051","High","10703.55"
"Cuba","2051","Low","9182.209"
"Cuba","2051","Constant fertility","9751.243"
"Cuba","2051","Instant replacement","11015.251"
"Cuba","2051","Zero migration","10176.37"
"Cuba","2051","Constant mortality","9478.37"
"Cuba","2051","No change","9273.632"
"Cuba","2051","Momentum","10768.04"
"Cuba","2051","Instant replacement zero migration","11252.318"
"Cuba","2051","Median PI","9956.916"
"Cuba","2051","Upper 80 PI","10431.122"
"Cuba","2051","Lower 80 PI","9420.756"
"Cuba","2051","Upper 95 PI","10665.199"
"Cuba","2051","Lower 95 PI","9156.331"
"Cuba","2050","Medium","10028.085"
"Cuba","2050","High","10741.312"
"Cuba","2050","Low","9281.907"
"Cuba","2050","Constant fertility","9834.278"
"Cuba","2050","Instant replacement","11046.238"
"Cuba","2050","Zero migration","10239.24"
"Cuba","2050","Constant mortality","9573.719"
"Cuba","2050","No change","9380.766"
"Cuba","2050","Momentum","10814.531"
"Cuba","2050","Instant replacement zero migration","11274.024"
"Cuba","2050","Median PI","10028.085"
"Cuba","2050","Upper 80 PI","10484.3"
"Cuba","2050","Lower 80 PI","9510.005"
"Cuba","2050","Upper 95 PI","10716.229"
"Cuba","2050","Lower 95 PI","9257.863"
"Cuba","2049","Medium","10096.925"
"Cuba","2049","High","10778.253"
"Cuba","2049","Low","9379.026"
"Cuba","2049","Constant fertility","9915.164"
"Cuba","2049","Instant replacement","11076.895"
"Cuba","2049","Zero migration","10299.817"
"Cuba","2049","Constant mortality","9667.122"
"Cuba","2049","No change","9486.135"
"Cuba","2049","Momentum","10861.076"
"Cuba","2049","Instant replacement zero migration","11295.459"
"Cuba","2049","Median PI","10096.926"
"Cuba","2049","Upper 80 PI","10537.089"
"Cuba","2049","Lower 80 PI","9598.952"
"Cuba","2049","Upper 95 PI","10763.232"
"Cuba","2049","Lower 95 PI","9356.51"
"Cuba","2048","Medium","10163.491"
"Cuba","2048","High","10814.342"
"Cuba","2048","Low","9473.703"
"Cuba","2048","Constant fertility","9993.835"
"Cuba","2048","Instant replacement","11106.96"
"Cuba","2048","Zero migration","10358.156"
"Cuba","2048","Constant mortality","9758.44"
"Cuba","2048","No change","9589.48"
"Cuba","2048","Momentum","10907.232"
"Cuba","2048","Instant replacement zero migration","11316.363"
"Cuba","2048","Median PI","10163.491"
"Cuba","2048","Upper 80 PI","10585.922"
"Cuba","2048","Lower 80 PI","9684.635"
"Cuba","2048","Upper 95 PI","10809.347"
"Cuba","2048","Lower 95 PI","9447.77"
"Cuba","2047","Medium","10227.682"
"Cuba","2047","High","10849.342"
"Cuba","2047","Low","9565.922"
"Cuba","2047","Constant fertility","10070.231"
"Cuba","2047","Instant replacement","11136.183"
"Cuba","2047","Zero migration","10414.143"
"Cuba","2047","Constant mortality","9847.415"
"Cuba","2047","No change","9690.581"
"Cuba","2047","Momentum","10952.582"
"Cuba","2047","Instant replacement zero migration","11336.47"
"Cuba","2047","Median PI","10227.682"
"Cuba","2047","Upper 80 PI","10635.533"
"Cuba","2047","Lower 80 PI","9766.874"
"Cuba","2047","Upper 95 PI","10852.798"
"Cuba","2047","Lower 95 PI","9539.873"
"Cuba","2046","Medium","10289.433"
"Cuba","2046","High","10883.026"
"Cuba","2046","Low","9655.69"
"Cuba","2046","Constant fertility","10144.212"
"Cuba","2046","Instant replacement","11164.246"
"Cuba","2046","Zero migration","10467.712"
"Cuba","2046","Constant mortality","9933.926"
"Cuba","2046","No change","9789.244"
"Cuba","2046","Momentum","10996.743"
"Cuba","2046","Instant replacement zero migration","11355.462"
"Cuba","2046","Median PI","10289.433"
"Cuba","2046","Upper 80 PI","10679.725"
"Cuba","2046","Lower 80 PI","9850.978"
"Cuba","2046","Upper 95 PI","10891.211"
"Cuba","2046","Lower 95 PI","9635.267"
"Cuba","2045","Medium","10348.775"
"Cuba","2045","High","10915.231"
"Cuba","2045","Low","9743.091"
"Cuba","2045","Constant fertility","10215.702"
"Cuba","2045","Instant replacement","11190.914"
"Cuba","2045","Zero migration","10518.89"
"Cuba","2045","Constant mortality","10017.889"
"Cuba","2045","No change","9885.29"
"Cuba","2045","Momentum","11039.373"
"Cuba","2045","Instant replacement zero migration","11373.099"
"Cuba","2045","Median PI","10348.775"
"Cuba","2045","Upper 80 PI","10717.607"
"Cuba","2045","Lower 80 PI","9931.859"
"Cuba","2045","Upper 95 PI","10924.243"
"Cuba","2045","Lower 95 PI","9724.96"
"Cuba","2044","Medium","10405.863"
"Cuba","2044","High","10945.906"
"Cuba","2044","Low","9828.323"
"Cuba","2044","Constant fertility","10284.717"
"Cuba","2044","Instant replacement","11216.072"
"Cuba","2044","Zero migration","10567.837"
"Cuba","2044","Constant mortality","10099.288"
"Cuba","2044","No change","9978.552"
"Cuba","2044","Momentum","11080.183"
"Cuba","2044","Instant replacement zero migration","11389.262"
"Cuba","2044","Median PI","10405.863"
"Cuba","2044","Upper 80 PI","10755.856"
"Cuba","2044","Lower 80 PI","10009.01"
"Cuba","2044","Upper 95 PI","10954.033"
"Cuba","2044","Lower 95 PI","9810.259"
"Cuba","2043","Medium","10460.869"
"Cuba","2043","High","10974.996"
"Cuba","2043","Low","9911.591"
"Cuba","2043","Constant fertility","10351.227"
"Cuba","2043","Instant replacement","11239.579"
"Cuba","2043","Zero migration","10614.725"
"Cuba","2043","Constant mortality","10178.182"
"Cuba","2043","No change","10068.89"
"Cuba","2043","Momentum","11118.926"
"Cuba","2043","Instant replacement zero migration","11403.81"
"Cuba","2043","Median PI","10460.868"
"Cuba","2043","Upper 80 PI","10794.671"
"Cuba","2043","Lower 80 PI","10083.844"
"Cuba","2043","Upper 95 PI","10982.439"
"Cuba","2043","Lower 95 PI","9891.17"
"Cuba","2042","Medium","10514.019"
"Cuba","2042","High","11002.521"
"Cuba","2042","Low","9993.15"
"Cuba","2042","Constant fertility","10415.229"
"Cuba","2042","Instant replacement","11261.328"
"Cuba","2042","Zero migration","10659.79"
"Cuba","2042","Constant mortality","10254.695"
"Cuba","2042","No change","10156.203"
"Cuba","2042","Momentum","11155.406"
"Cuba","2042","Instant replacement zero migration","11416.643"
"Cuba","2042","Median PI","10514.019"
"Cuba","2042","Upper 80 PI","10832.172"
"Cuba","2042","Lower 80 PI","10156.865"
"Cuba","2042","Upper 95 PI","11008.963"
"Cuba","2042","Lower 95 PI","9972.503"
"Cuba","2041","Medium","10565.416"
"Cuba","2041","High","11028.404"
"Cuba","2041","Low","10073.129"
"Cuba","2041","Constant fertility","10476.722"
"Cuba","2041","Instant replacement","11281.21"
"Cuba","2041","Zero migration","10703.138"
"Cuba","2041","Constant mortality","10328.842"
"Cuba","2041","No change","10240.403"
"Cuba","2041","Momentum","11189.426"
"Cuba","2041","Instant replacement zero migration","11427.652"
"Cuba","2041","Median PI","10565.416"
"Cuba","2041","Upper 80 PI","10867.662"
"Cuba","2041","Lower 80 PI","10231.736"
"Cuba","2041","Upper 95 PI","11034.018"
"Cuba","2041","Lower 95 PI","10056.269"
"Cuba","2040","Medium","10615.034"
"Cuba","2040","High","11052.39"
"Cuba","2040","Low","10151.51"
"Cuba","2040","Constant fertility","10535.712"
"Cuba","2040","Instant replacement","11299.186"
"Cuba","2040","Zero migration","10744.762"
"Cuba","2040","Constant mortality","10400.535"
"Cuba","2040","No change","10321.422"
"Cuba","2040","Momentum","11220.906"
"Cuba","2040","Instant replacement zero migration","11436.832"
"Cuba","2040","Median PI","10615.034"
"Cuba","2040","Upper 80 PI","10900.604"
"Cuba","2040","Lower 80 PI","10306.099"
"Cuba","2040","Upper 95 PI","11055.813"
"Cuba","2040","Lower 95 PI","10135.81"
"Cuba","2039","Medium","10662.877"
"Cuba","2039","High","11074.297"
"Cuba","2039","Low","10228.294"
"Cuba","2039","Constant fertility","10592.233"
"Cuba","2039","Instant replacement","11315.237"
"Cuba","2039","Zero migration","10784.691"
"Cuba","2039","Constant mortality","10469.692"
"Cuba","2039","No change","10399.211"
"Cuba","2039","Momentum","11249.78"
"Cuba","2039","Instant replacement zero migration","11444.201"
"Cuba","2039","Median PI","10662.877"
"Cuba","2039","Upper 80 PI","10931.904"
"Cuba","2039","Lower 80 PI","10372.048"
"Cuba","2039","Upper 95 PI","11076.188"
"Cuba","2039","Lower 95 PI","10218.458"
"Cuba","2038","Medium","10708.951"
"Cuba","2038","High","11094.056"
"Cuba","2038","Low","10303.507"
"Cuba","2038","Constant fertility","10646.367"
"Cuba","2038","Instant replacement","11329.309"
"Cuba","2038","Zero migration","10822.931"
"Cuba","2038","Constant mortality","10536.203"
"Cuba","2038","No change","10473.753"
"Cuba","2038","Momentum","11275.904"
"Cuba","2038","Instant replacement zero migration","11449.7"
"Cuba","2038","Median PI","10708.95"
"Cuba","2038","Upper 80 PI","10963.392"
"Cuba","2038","Lower 80 PI","10436.99"
"Cuba","2038","Upper 95 PI","11095.614"
"Cuba","2038","Lower 95 PI","10300.173"
"Cuba","2037","Medium","10753.317"
"Cuba","2037","High","11111.667"
"Cuba","2037","Low","10377.232"
"Cuba","2037","Constant fertility","10698.158"
"Cuba","2037","Instant replacement","11341.274"
"Cuba","2037","Zero migration","10859.552"
"Cuba","2037","Constant mortality","10600.115"
"Cuba","2037","No change","10545.065"
"Cuba","2037","Momentum","11299.124"
"Cuba","2037","Instant replacement zero migration","11453.213"
"Cuba","2037","Median PI","10753.317"
"Cuba","2037","Upper 80 PI","10993.208"
"Cuba","2037","Lower 80 PI","10506.399"
"Cuba","2037","Upper 95 PI","11115.408"
"Cuba","2037","Lower 95 PI","10377.887"
"Cuba","2036","Medium","10795.857"
"Cuba","2036","High","11126.982"
"Cuba","2036","Low","10449.372"
"Cuba","2036","Constant fertility","10747.628"
"Cuba","2036","Instant replacement","11350.992"
"Cuba","2036","Zero migration","10894.447"
"Cuba","2036","Constant mortality","10661.305"
"Cuba","2036","No change","10613.157"
"Cuba","2036","Momentum","11319.311"
"Cuba","2036","Instant replacement zero migration","11454.613"
"Cuba","2036","Median PI","10795.857"
"Cuba","2036","Upper 80 PI","11019.062"
"Cuba","2036","Lower 80 PI","10572.128"
"Cuba","2036","Upper 95 PI","11128.972"
"Cuba","2036","Lower 95 PI","10451.996"
"Cuba","2035","Medium","10836.646"
"Cuba","2035","High","11140.076"
"Cuba","2035","Low","10520.013"
"Cuba","2035","Constant fertility","10794.905"
"Cuba","2035","Instant replacement","11358.47"
"Cuba","2035","Zero migration","10927.689"
"Cuba","2035","Constant mortality","10719.728"
"Cuba","2035","No change","10678.051"
"Cuba","2035","Momentum","11336.367"
"Cuba","2035","Instant replacement zero migration","11453.908"
"Cuba","2035","Median PI","10836.646"
"Cuba","2035","Upper 80 PI","11041.081"
"Cuba","2035","Lower 80 PI","10632.379"
"Cuba","2035","Upper 95 PI","11140.531"
"Cuba","2035","Lower 95 PI","10516.795"
"Cuba","2034","Medium","10875.84"
"Cuba","2034","High","11151.129"
"Cuba","2034","Low","10589.314"
"Cuba","2034","Constant fertility","10840.086"
"Cuba","2034","Instant replacement","11363.701"
"Cuba","2034","Zero migration","10959.436"
"Cuba","2034","Constant mortality","10775.455"
"Cuba","2034","No change","10739.753"
"Cuba","2034","Momentum","11350.196"
"Cuba","2034","Instant replacement zero migration","11451.092"
"Cuba","2034","Median PI","10875.84"
"Cuba","2034","Upper 80 PI","11061.922"
"Cuba","2034","Lower 80 PI","10689.474"
"Cuba","2034","Upper 95 PI","11153.588"
"Cuba","2034","Lower 95 PI","10578.163"
"Cuba","2033","Medium","10913.301"
"Cuba","2033","High","11160.033"
"Cuba","2033","Low","10657.149"
"Cuba","2033","Constant fertility","10883.179"
"Cuba","2033","Instant replacement","11366.609"
"Cuba","2033","Zero migration","10989.564"
"Cuba","2033","Constant mortality","10828.322"
"Cuba","2033","No change","10798.238"
"Cuba","2033","Momentum","11360.719"
"Cuba","2033","Instant replacement zero migration","11446.108"
"Cuba","2033","Median PI","10913.301"
"Cuba","2033","Upper 80 PI","11082.536"
"Cuba","2033","Lower 80 PI","10744.961"
"Cuba","2033","Upper 95 PI","11167.429"
"Cuba","2033","Lower 95 PI","10642.506"
"Cuba","2032","Medium","10949.207"
"Cuba","2032","High","11166.975"
"Cuba","2032","Low","10723.707"
"Cuba","2032","Constant fertility","10924.174"
"Cuba","2032","Instant replacement","11367.152"
"Cuba","2032","Zero migration","11018.252"
"Cuba","2032","Constant mortality","10878.477"
"Cuba","2032","No change","10853.47"
"Cuba","2032","Momentum","11367.856"
"Cuba","2032","Instant replacement zero migration","11438.91"
"Cuba","2032","Median PI","10949.207"
"Cuba","2032","Upper 80 PI","11102.116"
"Cuba","2032","Lower 80 PI","10797.928"
"Cuba","2032","Upper 95 PI","11182.426"
"Cuba","2032","Lower 95 PI","10706.655"
"Cuba","2031","Medium","10983.569"
"Cuba","2031","High","11175.041"
"Cuba","2031","Low","10785.891"
"Cuba","2031","Constant fertility","10963.089"
"Cuba","2031","Instant replacement","11365.327"
"Cuba","2031","Zero migration","11045.502"
"Cuba","2031","Constant mortality","10925.873"
"Cuba","2031","No change","10905.41"
"Cuba","2031","Momentum","11371.534"
"Cuba","2031","Instant replacement zero migration","11429.483"
"Cuba","2031","Median PI","10983.57"
"Cuba","2031","Upper 80 PI","11120.405"
"Cuba","2031","Lower 80 PI","10848.99"
"Cuba","2031","Upper 95 PI","11191.622"
"Cuba","2031","Lower 95 PI","10766.087"
"Cuba","2030","Medium","11016.041"
"Cuba","2030","High","11183.908"
"Cuba","2030","Low","10843.328"
"Cuba","2030","Constant fertility","10999.871"
"Cuba","2030","Instant replacement","11361.075"
"Cuba","2030","Zero migration","11070.962"
"Cuba","2030","Constant mortality","10970.156"
"Cuba","2030","No change","10953.998"
"Cuba","2030","Momentum","11371.7"
"Cuba","2030","Instant replacement zero migration","11417.781"
"Cuba","2030","Median PI","11016.042"
"Cuba","2030","Upper 80 PI","11135.618"
"Cuba","2030","Lower 80 PI","10896.976"
"Cuba","2030","Upper 95 PI","11196.074"
"Cuba","2030","Lower 95 PI","10822.531"
"Cuba","2029","Medium","11046.696"
"Cuba","2029","High","11190.593"
"Cuba","2029","Low","10899.18"
"Cuba","2029","Constant fertility","11034.47"
"Cuba","2029","Instant replacement","11354.356"
"Cuba","2029","Zero migration","11094.713"
"Cuba","2029","Constant mortality","11011.388"
"Cuba","2029","No change","10999.169"
"Cuba","2029","Momentum","11368.313"
"Cuba","2029","Instant replacement zero migration","11403.763"
"Cuba","2029","Median PI","11046.696"
"Cuba","2029","Upper 80 PI","11148.789"
"Cuba","2029","Lower 80 PI","10942.448"
"Cuba","2029","Upper 95 PI","11199.857"
"Cuba","2029","Lower 95 PI","10878.015"
"Cuba","2028","Medium","11075.736"
"Cuba","2028","High","11195.274"
"Cuba","2028","Low","10953.651"
"Cuba","2028","Constant fertility","11066.888"
"Cuba","2028","Instant replacement","11345.192"
"Cuba","2028","Zero migration","11116.962"
"Cuba","2028","Constant mortality","11049.692"
"Cuba","2028","No change","11040.847"
"Cuba","2028","Momentum","11361.323"
"Cuba","2028","Instant replacement zero migration","11387.454"
"Cuba","2028","Median PI","11075.736"
"Cuba","2028","Upper 80 PI","11160.674"
"Cuba","2028","Lower 80 PI","10986.317"
"Cuba","2028","Upper 95 PI","11204.29"
"Cuba","2028","Lower 95 PI","10933.696"
"Cuba","2027","Medium","11103.138"
"Cuba","2027","High","11197.896"
"Cuba","2027","Low","11006.729"
"Cuba","2027","Constant fertility","11097.079"
"Cuba","2027","Instant replacement","11333.553"
"Cuba","2027","Zero migration","11137.696"
"Cuba","2027","Constant mortality","11084.999"
"Cuba","2027","No change","11078.944"
"Cuba","2027","Momentum","11350.656"
"Cuba","2027","Instant replacement zero migration","11368.841"
"Cuba","2027","Median PI","11103.139"
"Cuba","2027","Upper 80 PI","11171.839"
"Cuba","2027","Lower 80 PI","11028.011"
"Cuba","2027","Upper 95 PI","11209.014"
"Cuba","2027","Lower 95 PI","10986.013"
"Cuba","2026","Medium","11128.799"
"Cuba","2026","High","11203.191"
"Cuba","2026","Low","11053.436"
"Cuba","2026","Constant fertility","11125.007"
"Cuba","2026","Instant replacement","11319.388"
"Cuba","2026","Zero migration","11156.8"
"Cuba","2026","Constant mortality","11117.154"
"Cuba","2026","No change","11113.365"
"Cuba","2026","Momentum","11336.196"
"Cuba","2026","Instant replacement zero migration","11347.863"
"Cuba","2026","Median PI","11128.799"
"Cuba","2026","Upper 80 PI","11183.113"
"Cuba","2026","Lower 80 PI","11068.463"
"Cuba","2026","Upper 95 PI","11212.815"
"Cuba","2026","Lower 95 PI","11033.868"
"Cuba","2025","Medium","11152.631"
"Cuba","2025","High","11211.104"
"Cuba","2025","Low","11093.652"
"Cuba","2025","Constant fertility","11150.548"
"Cuba","2025","Instant replacement","11302.531"
"Cuba","2025","Zero migration","11174.192"
"Cuba","2025","Constant mortality","11146.069"
"Cuba","2025","No change","11143.987"
"Cuba","2025","Momentum","11317.792"
"Cuba","2025","Instant replacement zero migration","11324.364"
"Cuba","2025","Median PI","11152.631"
"Cuba","2025","Upper 80 PI","11193.386"
"Cuba","2025","Lower 80 PI","11107.085"
"Cuba","2025","Upper 95 PI","11215.412"
"Cuba","2025","Lower 95 PI","11079.183"
"Cuba","2024","Medium","11174.587"
"Cuba","2024","High","11216.77"
"Cuba","2024","Low","11132.19"
"Cuba","2024","Constant fertility","11173.612"
"Cuba","2024","Instant replacement","11282.815"
"Cuba","2024","Zero migration","11189.837"
"Cuba","2024","Constant mortality","11171.673"
"Cuba","2024","No change","11170.697"
"Cuba","2024","Momentum","11295.267"
"Cuba","2024","Instant replacement zero migration","11298.188"
"Cuba","2024","Median PI","11174.588"
"Cuba","2024","Upper 80 PI","11202.223"
"Cuba","2024","Lower 80 PI","11143.298"
"Cuba","2024","Upper 95 PI","11217.166"
"Cuba","2024","Lower 95 PI","11122.725"
"Cuba","2023","Medium","11194.449"
"Cuba","2023","High","11219.983"
"Cuba","2023","Low","11168.85"
"Cuba","2023","Constant fertility","11194.16"
"Cuba","2023","Instant replacement","11260.096"
"Cuba","2023","Zero migration","11203.512"
"Cuba","2023","Constant mortality","11193.719"
"Cuba","2023","No change","11193.43"
"Cuba","2023","Momentum","11268.459"
"Cuba","2023","Instant replacement zero migration","11269.191"
"Cuba","2023","Median PI","11194.449"
"Cuba","2023","Upper 80 PI","11210.253"
"Cuba","2023","Lower 80 PI","11175.998"
"Cuba","2023","Upper 95 PI","11218.525"
"Cuba","2023","Lower 95 PI","11164.6"
"Cuba","2022","Medium","11212.191"
"Cuba","2022","High","11220.753"
"Cuba","2022","Low","11203.619"
"Cuba","2022","Constant fertility","11212.191"
"Cuba","2022","Instant replacement","11234.274"
"Cuba","2022","Zero migration","11215.192"
"Cuba","2022","Constant mortality","11212.191"
"Cuba","2022","No change","11212.191"
"Cuba","2022","Momentum","11237.275"
"Cuba","2022","Instant replacement zero migration","11237.275"
"Cuba","2022","Median PI","11212.191"
"Cuba","2022","Upper 80 PI","11217.465"
"Cuba","2022","Lower 80 PI","11206.074"
"Cuba","2022","Upper 95 PI","11219.952"
"Cuba","2022","Lower 95 PI","11202.694"
"Cuba","2021","Medium","11256.372"
"Cuba","2020","Medium","11300.698"
"Cuba","2019","Medium","11316.697"
"Cuba","2018","Medium","11328.244"
"Cuba","2017","Medium","11336.405"
"Cuba","2016","Medium","11342.012"
"Cuba","2015","Medium","11339.894"
"Cuba","2014","Medium","11332.026"
"Cuba","2013","Medium","11321.579"
"Cuba","2012","Medium","11309.29"
"Cuba","2011","Medium","11298.71"
"Cuba","2010","Medium","11290.417"
"Cuba","2009","Medium","11283.185"
"Cuba","2008","Medium","11276.609"
"Cuba","2007","Medium","11269.887"
"Cuba","2006","Medium","11260.63"
"Cuba","2005","Medium","11246.114"
"Cuba","2004","Medium","11225.294"
"Cuba","2003","Medium","11199.217"
"Cuba","2002","Medium","11170.051"
"Cuba","2001","Medium","11139.127"
"Cuba","2000","Medium","11105.791"
"Cuba","1999","Medium","11070.094"
"Cuba","1998","Medium","11033.758"
"Cuba","1997","Medium","10998.129"
"Cuba","1996","Medium","10963.031"
"Cuba","1995","Medium","10926.703"
"Cuba","1994","Medium","10887.207"
"Cuba","1993","Medium","10840.934"
"Cuba","1992","Medium","10783.748"
"Cuba","1991","Medium","10713.812"
"Cuba","1990","Medium","10626.68"
"Cuba","1989","Medium","10527.187"
"Cuba","1988","Medium","10425.433"
"Cuba","1987","Medium","10326.91"
"Cuba","1986","Medium","10235.48"
"Cuba","1985","Medium","10149.044"
"Cuba","1984","Medium","10065.539"
"Cuba","1983","Medium","9984.591"
"Cuba","1982","Medium","9908.874"
"Cuba","1981","Medium","9848.56"
"Cuba","1980","Medium","9809.107"
"Cuba","1979","Medium","9774.711"
"Cuba","1978","Medium","9729.986"
"Cuba","1977","Medium","9672.546"
"Cuba","1976","Medium","9600.862"
"Cuba","1975","Medium","9514.305"
"Cuba","1974","Medium","9413.105"
"Cuba","1973","Medium","9297.924"
"Cuba","1972","Medium","9169.289"
"Cuba","1971","Medium","9025.709"
"Cuba","1970","Medium","8869.636"
"Cuba","1969","Medium","8709.654"
"Cuba","1968","Medium","8550.286"
"Cuba","1967","Medium","8390.962"
"Cuba","1966","Medium","8230.45"
"Cuba","1965","Medium","8067.651"
"Cuba","1964","Medium","7902.286"
"Cuba","1963","Medium","7736.352"
"Cuba","1962","Medium","7574.265"
"Cuba","1961","Medium","7418.518"
"Cuba","1960","Medium","7267.395"
"Cuba","1959","Medium","7119.349"
"Cuba","1958","Medium","6974.868"
"Cuba","1957","Medium","6833.757"
"Cuba","1956","Medium","6695.376"
"Cuba","1955","Medium","6559.586"
"Cuba","1954","Medium","6426.523"
"Cuba","1953","Medium","6296.738"
"Cuba","1952","Medium","6170.59"
"Cuba","1951","Medium","6047.907"
"Cuba","1950","Medium","5926.645"

